1030,CALB,C,California,17
1031,CALM,C,Cal-Maine,41
1033,CALT,C,Calliditas,27
1034,CALX,C,Calix,17
1036,CAMT,C,Camtek,15
1037,CAN,C,Canaan,7
1038,CANB,C,Can,5
1039,CANF,C,Can-Fite,4
1040,CANG,C,Cango,7
1041,CAOVY,C,China,15
1042,CAP,C,Capitol,10
1043,CAPA,C,HighCape,11
1045,CAPR,C,Capricor,4
1046,CAR,C,Avis,37
1047,CARA,C,Cara,18
1048,CARE,C,Carter,14
1049,CARG,C,Cargurus,30
1052,CARR,C,Carrier,33
1053,CARS,C,Cars.com,13
1054,CARV,C,Carver,5
1055,CAS,C,Cascade,10
1056,CASA,C,Casa,6
1058,CASI,C,CASI,3
1059,CASS,C,Cass,46
1060,CASY,C,Caseys,168
1062,CATB,C,Catabasis,5
1063,CATC,C,Cambridge,72
1064,CATM,C,Cardtronics,31
1065,CATO,C,Cato,13
1067,CATY,C,Cathay,33
1069,CBAH,C,CBRE,10
1071,CBAN,C,Colony,15
1072,CBAT,C,CBAK,2
1073,CBAY,C,CymaBay,6
1075,CBD,C,Companhia,16
1076,CBDS,C,Cannabis,1
1077,CBFV,C,CB,23
1078,CBIO,C,Catalyst,6
1080,CBKCQ,C,Christopher,0
1082,CBLAQ,C,CBL,1
1084,CBMB,C,CBM,13
1086,CBNK,C,Capital,13
1087,CBOE,C,Cboe,103
1089,CBRE,C,CBRE,56
1090,CBRI,C,CMTSU,0
1091,CBRL,C,Cracker,145
1092,CBSH,C,Commerce,61
1093,CBT,C,Cabot,44
1095,CBU,C,Community,65
1096,CBWTF,C,Auxly,0
1097,CBZ,C,CBIZ,25
1098,CC,C,Chemours,23
1099,CCAC,C,CITIC,10
1100,CCAP,C,Crescent,14
1102,CCBC,C,Chino,10
1103,CCBG,C,Capital,24
1105,CCCC,C,C4,35
1107,CCEL,C,Cryo-Cell,8
1108,CCEP,C,Coca-Cola,49
1109,CCF,C,Chase,103
1112,CCIV,C,Churchill,19
1113,CCJ,C,Cameco,12
1114,CCK,C,Crown,74
1115,CCL,C,Carnival,33
1117,CCM,C,Concord,3
1118,CCMP,C,CMC,138
1119,CCNC,C,Code,2
1120,CCNE,C,CNB,24
1122,CCOI,C,Cogent,65
1124,CCRC,C,China,8
1125,CCRN,C,Cross,9
1126,CCS,C,Century,36
1127,CCU,C,Cia,19
1128,CCUR,C,CCUR,10471
1130,CCVI,C,Churchill,10
1131,CCX,C,Churchill,10
1132,CCXI,C,ChemoCentryx,34
1134,CD,C,Chindata,17
1135,CDAK,C,Codiak,18
1136,CDAY,C,Ceridian,69
1137,CDE,C,Coeur,6
1139,CDK,C,CDK,49
1140,CDLX,C,Cardlytics,67
1141,CDMO,C,Avid,9
1142,CDNA,C,CareDx,41
1146,CDTG,C,CDT,
1159,CEL,C,Cellcom,
1165,CENQ,C,CENAQ,
1178,CETV,C,Central,
1184,CFBI,C,Community,
1186,CFFA,C,CF,
1190,CFFS,C,CF,
1192,CFII,C,CF,
1206,CGIX,C,Cancer,
1209,CGRO,C,Collective,
1210,CHA,C,China,
1212,CHAP,C,Chaparral,
1213,CHAPQ,C,Chaparral,
1224,CHFS,C,CHF,
1230,CHKAQ,C,Chesapeake,
1232,CHL,C,China,
1246,CHU,C,China,
1260,CIIC,C,CIIG,
1261,CIIG,C,CIIG,
1275,CKH,C,SEACOR,
1279,CLA,C,Colonnade,
1288,CLCT,C,Collectors,
1299,CLHN,C,Cole,
1301,CLIC,C,Climate,
1144,CDOR,C,Condor,7
1147,CDTI,C,CDTi,0
1148,CDTX,C,Cidara,3
1149,CDW,C,CDW,124
1150,CDXC,C,ChromaDex,5
1152,CDXS,C,Codexis,17
1153,CDZI,C,Cadiz,11
1154,CE,C,Celanese,114
1155,CEA,C,China,24
1156,CECE,C,CECO,7
1157,CEI,C,Camber,108
1158,CEIX,C,CONSOL,15
1160,CELC,C,Celcuity,15
1162,CELP,C,Cypress,5
1163,CEMI,C,Chembio,6
1164,CENH,C,Centricus,10
1166,CENT,C,Central,36
1167,CENTA,C,Central,33
1168,CENX,C,Century,9
1169,CEO,C,CNOOC,137
1170,CEPU,C,Central,4
1172,CERC,C,Cerecor,4
1173,CERE,C,Cerevel,13
1174,CERN,C,Cerner,70
1175,CERS,C,Cerus,6
1176,CERT,C,Certara,31
1177,CET,C,Central,31
1179,CETX,C,Cemtrex,2
1180,CEVA,C,CEVA,36
1181,CF,C,CF,41
1182,CFAC,C,CF,11
1185,CFBK,C,Central,14
1187,CFFE,C,CF,10
1188,CFFI,C,C&F,44
1189,CFFN,C,Capitol,13
1191,CFG,C,Citizens,34
1193,CFIV,C,CF,10
1195,CFR,C,Cullen/Frost,90
1196,CFRX,C,ContraFect,5
1197,CFV,C,CF,10
1198,CFVI,C,CF,10
1200,CG,C,The,28
1201,CGA,C,China,5
1202,CGBD,C,TCG,12
1203,CGC,C,Canopy,27
1205,CGEN,C,Compugen,9
1207,CGNT,C,Cognyte,26
1208,CGNX,C,Cognex,60
1211,CHAA,C,Catcha,10
1214,CHAQ,C,Chardan,10
1215,CHCI,C,Comstock,3
1216,CHCO,C,City,73
1217,CHCR,C,Advanzeon,0
1219,CHD,C,Church,78
1220,CHDN,C,Churchill,145
1221,CHE,C,Chemed,432
1222,CHEF,C,The,28
1223,CHEK,C,Check-Cap,1
1226,CHGCY,C,Chugai,18
1227,CHGG,C,Chegg,57
1228,CHH,C,Choice,92
1229,CHK,C,Chesapeake,48
1231,CHKP,C,Check,115
1233,CHMA,C,Chiasma,5
1234,CHMG,C,Chemung,39
1235,CHMI,C,Cherry,12
1236,CHNG,C,Change,16
1237,CHNR,C,China,2
1238,CHPM,C,CHP,10
1240,CHRA,C,Charah,4
1241,CHRS,C,Coherus,17
1242,CHRW,C,C.H.,86
1243,CHS,C,Chicos,3
1244,CHT,C,Chunghwa,37
1245,CHTR,C,Charter,509
1247,CHUC,C,Charlies,0
1248,CHUY,C,Chuys,25
1249,CHWY,C,Chewy,53
1250,CHX,C,ChampionX,22
1252,CI,C,Cigna,191
1253,CIA,C,Citizens,6
1254,CIB,C,Bancolombia,39
1255,CIDM,C,Cinedigm,1
1256,CIEN,C,Ciena,45
1257,CIG,C,Companhia,3
1258,CIGI,C,Colliers,75
1259,CIH,C,China,2
1263,CIM,C,Chimera,15
1264,CINF,C,Cincinnati,93
1265,CINR,C,Ciner,16
1266,CIO,C,City,11
1267,CIOXY,C,Cielo,1
1268,CIR,C,CIRCOR,33
1270,CIVB,C,Civista,19
1271,CIX,C,CompX,15
1272,CIXX,C,CI,15
1273,CIZN,C,Citizens,21
1274,CJJD,C,China,1
1277,CKX,C,CKX,10
1278,CL,C,Colgate-Palmolive,74
1280,CLAA,C,Colonnade,10
1281,CLAR,C,Clarus,14
1282,CLAS,C,Class,10
1283,CLB,C,Core,37
1284,CLBK,C,Columbia,15
1286,CLCN,C,Creative,0
1287,CLCS,C,Cell,2
1289,CLDB,C,Cortland,20
1290,CLDR,C,Cloudera,11
1291,CLDT,C,Chatham,14
1292,CLDX,C,Celldex,10
1293,CLEU,C,China,4
1294,CLF,C,Cleveland-Cliffs,10
1296,CLGN,C,CollPlant,9
1297,CLGX,C,CoreLogic,55
1298,CLH,C,Clean,72
1300,CLI,C,Mack-Cali,18
1302,CLII,C,Climate,13
1303,CLIM,C,Climate,10
1305,CLLS,C,Cellectis,17
1323,CLUB,C,Town,
1365,CNAQ,C,Chardan,
1366,CNAT,C,Conatus,
1395,CNTQ,C,Chardan,
1399,CNXM,C,CNX,
1434,CORS,C,Corsair,
1436,CORV,C,Correvio,
1437,CORVF,C,Corvus,
1446,CPAA,C,Conyers,
1448,CPAH,C,CounterPath,
1449,CPAR,C,Catalyst,
1462,CPPRQ,C,Old,
1307,CLNC,C,Colony,11
1308,CLNE,C,Clean,4
1309,CLNN,C,Clene,11
1310,CLNY,C,Colony,5
1311,CLOV,C,Clover,11
1313,CLPS,C,CLPS,5
1314,CLPT,C,ClearPoint,8
1315,CLR,C,Continental,27
1316,CLRB,C,Cellectar,2
1318,CLRO,C,ClearOne,2
1319,CLS,C,Celestica,7
1320,CLSD,C,Clearside,2
1321,CLSK,C,Cleanspark,15
1322,CLSN,C,Celsion,2
1324,CLUBQ,C,Town,2
1325,CLVR,C,Clever,11
1326,CLVS,C,Clovis,10
1328,CLW,C,Clearwater,28
1329,CLWT,C,Euro,3
1330,CLWY,C,Calloways,8
1331,CLX,C,Clorox,179
1332,CLXT,C,Calyxt,7
1333,CM,C,Canadian,82
1335,CMBM,C,Cambium,20
1336,CMC,C,Commercial,20
1337,CMCL,C,Caledonia,12
1338,CMCM,C,Cheetah,3
1339,CMCO,C,Columbus,38
1340,CMCSA,C,Comcast,45
1341,CMCT,C,CIM,24
1343,CME,C,CME,190
1344,CMG,C,Chipotle,999
1345,CMI,C,Cummins,189
1346,CMII,C,CM,12
1347,CMLF,C,CM,13
1349,CMLT,C,CM,10
1350,CMO,C,Capstead,7
1351,CMP,C,Compass,56
1352,CMPGF,C,Compass,21
1353,CMPI,C,Checkmate,12
1354,CMPR,C,Cimpress,97
1355,CMPS,C,COMPASS,40
1356,CMPX,C,Compass,5
1358,CMRX,C,Chimerix,4
1359,CMS,C,CMS,60
1360,CMT,C,Core,7
1361,CMTL,C,Comtech,24
1362,CMTV,C,Community,16
1363,CMXC,C,Cell,0
1367,CNBKA,C,Century,83
1368,CNC,C,Centene,60
1369,CNCE,C,Concert,10
1370,CND,C,Concord,10
1371,CNDT,C,Conduent,6
1372,CNET,C,ZW,2
1374,CNF,C,CNFinance,4
1375,CNFR,C,Conifer,3
1376,CNHI,C,CNH,10
1377,CNI,C,Canadian,96
1378,CNK,C,Cinemark,26
1379,CNMD,C,CONMED,95
1381,CNNE,C,Cannae,34
1382,CNNWF,C,Cineworld,1
1383,CNO,C,CNO,18
1384,CNOB,C,ConnectOne,21
1385,CNP,C,CenterPoint,24
1386,CNQ,C,Canadian,25
1388,CNS,C,Cohen,60
1389,CNSL,C,Consolidated,6
1390,CNSP,C,CNS,3
1391,CNST,C,Constellation,23
1392,CNTB,C,Connect,17
1393,CNTFY,C,China,0
1396,CNTY,C,Century,8
1397,CNX,C,CNX,10
1398,CNXC,C,Concentrix,132
1400,CNXN,C,PC,43
1401,CO,C,Global,5
1403,CODA,C,Coda,8
1404,CODI,C,Compass,19
1405,CODX,C,Co-Diagnostics,8
1406,COE,C,China,16
1407,COF,C,Capital,93
1409,COG,C,Cabot,19
1410,COGT,C,Cogent,9
1411,COHN,C,Cohen,11
1412,COHR,C,Coherent,156
1413,COHU,C,Cohu,23
1414,COIN,C,Coinbase,260
1415,COKE,C,Coca-Cola,275
1416,COLB,C,Columbia,35
1418,COLI,C,Colicity,10
1419,COLL,C,Collegium,18
1420,COLM,C,Columbia,92
1421,COMM,C,CommScope,14
1422,COMP,C,Compass,16
1423,COMS,C,ComSovereign,4
1425,CONN,C,Conns,16
1426,CONX,C,CONX,10
1427,COO,C,Cooper,325
1428,COOL,C,Corner,10
1429,COOP,C,Mr.,17
1430,COP,C,ConocoPhillips,52
1431,COR,C,CoreSite,117
1433,CORR,C,CorEnergy,24
1435,CORT,C,Corcept,16
1438,COST,C,Costco,309
1439,COTY,C,Coty,8
1440,COUP,C,Coupa,200
1441,COUR,C,Coursera,43
1442,COVA,C,Crescent,10
1443,COWN,C,Cowen,20
1444,CP,C,Canadian,55
1447,CPAC,C,Cementos,8
1450,CPB,C,Campbell,46
1451,CPE,C,Callon,36
1452,CPF,C,Central,24
1453,CPG,C,Crescent,3
1454,CPHC,C,Canterbury,13
1455,CPHI,C,China,0
1457,CPK,C,Chesapeake,96
1458,CPLG,C,CorePoint,9
1459,CPLP,C,Capital,10
1460,CPNG,C,Coupang,42
1461,CPOP,C,Pop,30
1463,CPRI,C,Capri,34
1464,CPRT,C,Copart,91
1466,CPS,C,Cooper-Standard,33
1471,CPST,C,Capstone,
1483,CRCQQ,C,California,
1485,CRD.A,C,Crawford,
1486,CRD.B,C,Crawford,
1495,CRHM,C,CRH,
1510,CRRTQ,C,CARBO,
1534,CSFL,C,CenterState,
1537,CSIC,C,Cornerstone,
1562,CTDH,C,Cyclo,
1569,CTL,C,CenturyLink,
1573,CTRA,C,Contura,
1574,CTRC,C,Centric,
1575,CTRCQ,C,Centric,
1591,CUI,C,CUI,
1594,CUO,C,Continental,
1612,CVIA,C,Covia,
1613,CVIAQ,C,Covia,
1615,CVLB,C,Conversion,
1624,CVTI,C,Covenant,
1468,CPSI,C,Computer,27
1469,CPSR,C,Capstar,10
1470,CPSS,C,Consumer,4
1472,CPT,C,Camden,102
1473,CPTA,C,Capitala,13
1474,CPTK,C,Crown,10
1476,CPUH,C,Compute,10
1477,CQP,C,Cheniere,39
1478,CR,C,Crane,75
1479,CRAI,C,CRA,49
1480,CRBO,C,Carbon,6
1481,CRBP,C,Corbus,5
1484,CRCT,C,Cricut,28
1487,CRDF,C,Cardiff,6
1488,CREE,C,Cree,66
1489,CREG,C,China,5
1490,CRESY,C,Cresud,6
1491,CREX,C,Creative,2
1492,CRGS,C,CurAegis,0
1493,CRH,C,CRH,37
1494,CRHC,C,Cohn,10
1497,CRIS,C,Curis,3
1498,CRK,C,Comstock,6
1499,CRKN,C,Crown,4
1500,CRL,C,Charles,191
1501,CRM,C,Salesforce.com,188
1502,CRMD,C,CorMedix,7
1503,CRMT,C,Americas,101
1505,CRNC,C,Cerence,56
1506,CRNT,C,Ceragon,3
1507,CRNX,C,Crinetics,19
1508,CRON,C,Cronos,10
1509,CROX,C,Crocs,44
1511,CRS,C,Carpenter,38
1512,CRSA,C,Crescent,10
1513,CRSP,C,CRISPR,77
1514,CRSR,C,Corsair,33
1515,CRT,C,Cross,9
1516,CRTD,C,Creatd,4
1517,CRTO,C,Criteo,20
1518,CRTX,C,Cortexyme,40
1519,CRU,C,Crucible,10
1521,CRVL,C,CorVel,84
1522,CRVS,C,Corvus,4
1523,CRVW,C,CareView,0
1524,CRWD,C,CrowdStrike,119
1525,CRWS,C,Crown,6
1526,CRXM,C,Gene,0
1527,CRY,C,CryoLife,25
1528,CRZN,C,Corazon,9
1530,CSBB,C,CSB,38
1531,CSBR,C,Champions,9
1532,CSCO,C,Cisco,47
1533,CSCW,C,Color,2
1535,CSGP,C,CoStar,68
1536,CSGS,C,CSG,46
1539,CSIQ,C,Canadian,28
1540,CSL,C,Carlisle,142
1541,CSLT,C,Castlight,2
1542,CSOD,C,Cornerstone,48
1543,CSPI,C,CSP,11
1544,CSPR,C,Casper,8
1546,CSSE,C,Chicken,14
1547,CSTA,C,Constellation,10
1548,CSTE,C,Caesarstone,14
1549,CSTL,C,Castle,44
1550,CSTM,C,Constellium,11
1551,CSTR,C,CapStar,15
1552,CSU,C,Capital,42
1553,CSV,C,Carriage,24
1555,CSWI,C,CSW,82
1556,CSX,C,CSX,26
1557,CTAC,C,Cerberus,10
1558,CTAQ,C,Carney,10
1559,CTAS,C,Cintas,278
1560,CTB,C,Cooper,34
1563,CTEK,C,CynergisTek,3
1564,CTG,C,Computer,6
1565,CTHR,C,Charles,1
1566,CTIB,C,Yunhong,2
1567,CTIC,C,CTI,2
1568,CTK,C,CooTek,6
1570,CTLT,C,Catalent,71
1571,CTMX,C,CytomX,9
1576,CTRE,C,CareTrust,21
1577,CTRM,C,Castor,2
1578,CTRN,C,Citi,32
1579,CTS,C,CTS,28
1580,CTSH,C,Cognizant,67
1581,CTSO,C,CytoSorbents,7
1583,CTVA,C,Corteva,33
1584,CTXR,C,Citius,1
1585,CTXS,C,Citrix,120
1586,CUB,C,Cubic,60
1587,CUBE,C,CubeSmart,33
1588,CUBI,C,Customers,20
1590,CUEN,C,Cuentas,5
1592,CUK,C,Carnival,31
1593,CULP,C,Culp,14
1595,CURI,C,CuriosityStream,12
1596,CURLF,C,Curaleaf,9
1597,CURO,C,CURO,11
1599,CUTR,C,Cutera,24
1600,CUZ,C,Cousins,35
1601,CVA,C,Covanta,14
1602,CVAC,C,CureVac,86
1603,CVBF,C,CVB,20
1604,CVCO,C,Cavco,181
1606,CVE,C,Cenovus,7
1607,CVEO,C,Civeo,15
1608,CVET,C,Covetrus,22
1609,CVGI,C,Commercial,7
1610,CVGW,C,Calavo,77
1611,CVI,C,CVR,30
1616,CVLG,C,Covenant,17
1617,CVLT,C,Commvault,52
1618,CVLY,C,Codorus,18
1619,CVM,C,Cel-Sci,12
1620,CVNA,C,Carvana,139
1621,CVR,C,Chicago,25
1622,CVS,C,CVS,66
1623,CVSI,C,CV,2
1626,CVV,C,CVD,4
1634,CWEN.A,C,Clearway,
1643,CXO,C,Concho,
1665,CZZ,C,Cosan,
1679,DBCP,D,Delmar,
1686,DCAR,D,DropCar,
1689,DCMYY,D,NTT,
1708,DECI,D,Decipher,
1753,DIST,D,Distoken,
1761,DL,D,China,
1769,DLPH,D,Delphi,
1778,DMPI,D,DelMar,
1782,DMYD,D,dMY,
1785,DMYT,D,dMY,
1787,DNJR,D,Golden,
1788,DNK,D,Phoenix,
1789,DNKN,D,Dunkin,
1628,CW,C,Curtiss-Wright,116
1629,CWBC,C,Community,10
1630,CWBHF,C,Charlottes,9
1631,CWBR,C,CohBar,2
1633,CWEN,C,Clearway,22
1635,CWGL,C,Crimson,7
1636,CWH,C,Camping,22
1637,CWK,C,Cushman,16
1638,CWST,C,Casella,49
1639,CWT,C,California,51
1640,CX,C,CEMEX,4
1641,CXDC,C,China,2
1642,CXDO,C,Crexendo,5
1645,CXRXF,C,Advanz,9
1646,CXW,C,CoreCivic,13
1647,CYAD,C,Celyad,11
1648,CYAN,C,Cyanotech,3
1649,CYBE,C,CyberOptics,24
1650,CYBR,C,CyberArk,118
1651,CYCC,C,Cyclacel,9
1653,CYD,C,China,15
1654,CYDY,C,CytoDyn,2
1655,CYH,C,Community,6
1656,CYRN,C,Cyren,1
1657,CYRX,C,CryoPort,31
1658,CYTH,C,Cyclo,24
1659,CYTK,C,Cytokinetics,16
1660,CYTR,C,CytRx,1
1661,CZFS,C,Citizens,56
1663,CZR,C,Caesars,55
1664,CZWI,C,Citizens,10
1666,D,D,Dominion,78
1667,DAC,D,Danaos,17
1668,DADA,D,Dada,31
1669,DAIO,D,Data,4
1671,DAL,D,Delta,45
1672,DAN,D,Dana,17
1673,DAO,D,Youdao,26
1674,DAR,D,Darling,35
1675,DARE,D,Dare,1
1676,DASH,D,DoorDash,157
1677,DAVA,D,Endava,53
1678,DB,D,Deutsche,9
1681,DBDR,D,Roman,10
1682,DBI,D,Designer,14
1683,DBTX,D,Decibel,11
1684,DBVT,D,DBV,6
1685,DBX,D,Dropbox,22
1687,DCBO,D,Docebo,51
1688,DCI,D,Donaldson,52
1690,DCO,D,Ducommun,43
1691,DCOM,D,Dime,27
1693,DCPH,D,Deciphera,43
1694,DCRB,D,Decarbonization,11
1695,DCRC,D,Decarbonization,10
1696,DCRN,D,Decarbonization,10
1697,DCT,D,Duck,43
1699,DD,D,DuPont,66
1700,DDAIF,D,Daimler,58
1701,DDD,D,3D,13
1702,DDDX,D,3DX,0
1703,DDMX,D,DD3,10
1705,DDS,D,Dillards,64
1706,DE,D,Deere,208
1707,DEA,D,Easterly,22
1709,DECK,D,Deckers,207
1710,DEH,D,D8,10
1711,DEI,D,Douglas,35
1712,DELL,D,Dell,62
1714,DENN,D,Dennys,16
1715,DEO,D,Diageo,157
1716,DESP,D,Despegar.com,12
1717,DFFN,D,Diffusion,1
1718,DFH,D,Dream,25
1720,DFIN,D,Donnelley,15
1721,DFNS,D,LGL,10
1722,DFODQ,D,Dean,1
1723,DFPH,D,DFP,10
1724,DFS,D,Discover,76
1726,DGICA,D,Donegal,14
1727,DGICB,D,Donegal,13
1728,DGII,D,Digi,15
1729,DGLY,D,Digital,2
1730,DGNR,D,Dragoneer,11
1732,DGNU,D,Dragoneer,10
1733,DGX,D,Quest,109
1734,DHBC,D,DHB,10
1735,DHC,D,Diversified,6
1736,DHCA,D,DHC,10
1738,DHHC,D,DiamondHead,10
1739,DHI,D,D.R.,60
1740,DHIL,D,Diamond,139
1741,DHR,D,Danaher,175
1742,DHT,D,DHT,6
1744,DIIBF,D,Dorel,8
1745,DIN,D,Dine,73
1746,DIOD,D,Diodes,52
1747,DIS,D,Disney,139
1748,DISA,D,Disruptive,10
1750,DISCB,D,Discovery,43
1751,DISCK,D,Discovery,27
1752,DISH,D,DISH,34
1754,DIT,D,AMCON,88
1756,DK,D,Delek,26
1757,DKDCA,D,Data,10
1758,DKL,D,Delek,31
1759,DKNG,D,DraftKings,35
1760,DKS,D,Dicks,49
1763,DLAKY,D,Deutsche,15
1764,DLB,D,Dolby,73
1765,DLCA,D,Deep,10
1767,DLHC,D,DLH,7
1768,DLNG,D,Dynagas,2
1770,DLPN,D,Dolphin,5
1771,DLR,D,Digital,133
1772,DLTH,D,Duluth,13
1773,DLTR,D,Dollar,99
1774,DLX,D,Deluxe,38
1775,DM,D,Desktop,12
1777,DMLP,D,Dorchester,15
1779,DMRC,D,Digimarc,32
1780,DMS,D,Digital,10
1781,DMTK,D,DermTech,21
1783,DMYI,D,dMY,11
1784,DMYQ,D,dMY,10
1786,DNB,D,Dun,25
1794,DNR,D,Denbury,
1795,DNRCQ,D,Denbury,
1797,DO,D,Diamond,
1801,DOFSQ,D,Diamond,
1803,DOIT,D,Do,
1812,DPHC,D,DiamondPeak,
1816,DRAD,D,Digirad,
1825,DRS,D,Leonardo,
1837,DSPQ,D,Denham,
1910,ECT,E,ECA,
1917,EDNT,E,Edison,
1924,EE,E,El,
1939,EGOV,E,NIC,
1947,EIDX,E,Eidos,
1949,EIGI,E,Endurance,
1791,DNMR,D,Danimer,21
1793,DNOW,D,NOW,10
1796,DNZ,D,D,10
1798,DOC,D,Physicians,18
1799,DOCN,D,DigitalOcean,43
1800,DOCU,D,DocuSign,132
1802,DOGZ,D,Dogness,2
1805,DOOO,D,BRP,47
1806,DOOR,D,Masonite,77
1807,DORM,D,Dorman,83
1808,DOV,D,Dover,108
1809,DOW,D,Dow,50
1811,DOYU,D,DouYu,10
1813,DPW,D,DPW,10
1814,DPZ,D,Dominos,332
1815,DQ,D,Daqo,28
1817,DRD,D,DRDGOLD,8
1818,DRE,D,Duke,36
1820,DRI,D,Darden,109
1821,DRIO,D,DarioHealth,9
1822,DRNA,D,Dicerna,20
1823,DRQ,D,Dril-Quip,38
1824,DRRX,D,DURECT,2
1826,DRTT,D,DIRTT,3
1827,DRVN,D,Driven,28
1828,DS,D,Drive,3
1830,DSEY,D,Diversey,16
1831,DSGN,D,Design,26
1832,DSGX,D,Descartes,47
1833,DSKE,D,Daseke,4
1834,DSNY,D,Destiny,1
1835,DSP,D,Viant,39
1836,DSPG,D,DSP,15
1839,DSSI,D,Diamond,10
1840,DSWL,D,Deswell,3
1841,DSX,D,Diana,3
1842,DT,D,Dynatrace,36
1843,DTE,D,DTE,104
1845,DTIL,D,Precision,10
1846,DTOC,D,Digital,10
1847,DTRK,D,DataTrak,5
1848,DTSS,D,Datasea,2
1849,DTST,D,Data,0
1850,DUK,D,Duke,90
1851,DUNE,D,Dune,10
1853,DUOT,D,Duos,4
1854,DVA,D,DaVita,80
1855,DVAX,D,Dynavax,6
1856,DVCR,D,Diversicare,3
1857,DVD,D,Dover,2
1859,DWIN,D,Delwinds,10
1860,DWSN,D,Dawson,2
1861,DX,D,Dynex,17
1862,DXC,D,DXC,34
1863,DXCM,D,DexCom,275
1865,DXIEF,D,DXI,2
1866,DXLG,D,Destination,1
1867,DXPE,D,DXP,29
1868,DXR,D,Daxor,12
1870,DY,D,Dycom,56
1871,DYAI,D,Dyadic,6
1872,DYN,D,Dyne,19
1873,DYNT,D,Dynatronics,1
1874,DYSL,D,Dynasil,1
1875,DZSI,D,DZS,11
1877,EA,E,Electronic,115
1878,EAC,E,Edify,10
1879,EAF,E,GrafTech,11
1880,EAR,E,Eargo,47
1882,EARS,E,Auris,3
1883,EAST,E,Eastside,3
1884,EAT,E,Brinker,44
1885,EB,E,Eventbrite,17
1886,EBAC,E,European,10
1887,EBAY,E,eBay,45
1888,EBC,E,Eastern,18
1889,EBET,E,Esports,22
1890,EBF,E,Ennis,19
1892,EBMT,E,Eagle,19
1893,EBODF,E,New,0
1894,EBON,E,Ebang,6
1895,EBR,E,Centrais,8
1896,EBS,E,Emergent,71
1897,EBSB,E,Meridian,16
1899,EC,E,Ecopetrol,15
1900,ECC,E,Eagle,13
1901,ECEZ,E,Ecosciences,0
1902,ECHO,E,Echo,24
1903,ECIA,E,Encision,1
1904,ECL,E,Ecolab,196
1905,ECOL,E,US,47
1907,ECOR,E,electroCore,2
1908,ECPG,E,Encore,35
1909,ECPN,E,El,0
1911,ECTE,E,Echo,0
1912,ECTM,E,Eca,1
1914,EDAP,E,EDAP,4
1915,EDIT,E,Editas,31
1916,EDN,E,Edenor,9
1918,EDRY,E,EuroDry,8
1919,EDSA,E,Edesa,5
1920,EDTK,E,Skillful,3
1921,EDTX,E,EdtechX,10
1922,EDU,E,New,12
1925,EEFT,E,Euronet,131
1926,EEIQ,E,Elite,6
1927,EEX,E,Emerald,7
1928,EFBI,E,Eagle,16
1929,EFC,E,Ellington,16
1930,EFOI,E,Energy,4
1931,EFSC,E,Enterprise,39
1932,EFSI,E,Eagle,30
1933,EFX,E,Equifax,154
1935,EGBN,E,Eagle,44
1936,EGHT,E,8x8,22
1937,EGLE,E,Eagle,28
1938,EGO,E,Eldorado,9
1940,EGP,E,EastGroup,127
1941,EGRX,E,Eagle,49
1942,EGY,E,VAALCO,2
1943,EH,E,EHang,21
1945,EHTH,E,eHealth,81
1946,EIC,E,Eagle,15
1948,EIG,E,Employers,38
1950,EIGR,E,Eiger,11
1951,EIX,E,Edison,62
1959,ELGX,E,Endologix,
1960,ELGXQ,E,Endologix,
1974,EMBI,E,Emerald,
1977,EMGC,E,Emergent,
1978,EMGCQ,E,Emergent,
1979,EMIS,E,Emisphere,
2009,ENT,E,Global,
2019,EOCCY,E,Enel,
2028,EPEGQ,E,EP,
2044,EQM,E,EQM,
2051,ERA,E,Era,
2054,ERI,E,Eldorado,
2060,EROS,E,Eros,
2068,ESES,E,Eco-Stim,
2069,ESESQ,E,Eco-Stim,
2092,ETFC,E,E*TRADE,
2095,ETM,E,Entercom,
2107,EV,E,Eaton,
1956,ELAN,E,Elanco,29
1957,ELDN,E,Eledon,21
1958,ELF,E,e.l.f.,18
1961,ELLO,E,Ellomay,21
1963,ELOX,E,Eloxx,5
1964,ELP,E,Companhia,6
1965,ELS,E,Equity,64
1966,ELSE,E,Electro-Sensors,4
1967,ELTK,E,Eltek,4
1968,ELTP,E,Elite,0
1969,ELVT,E,Elevate,4
1970,ELY,E,Callaway,20
1971,ELYS,E,Elys,4
1972,EM,E,Smart,7
1975,EMCF,E,Emclaire,28
1976,EME,E,EMCOR,83
1980,EMITF,E,Elbit,1
1981,EMKR,E,EMCORE,4
1982,EML,E,Eastern,25
1983,EMMA,E,Emmaus,3
1984,EMMS,E,Emmis,3
1985,EMN,E,Eastman,83
1986,EMPW,E,Empower,10
1987,EMR,E,Emerson,71
1989,EMX,E,EMX,2
1990,EMYB,E,Embassy,15
1991,ENB,E,Enbridge,35
1992,ENBL,E,Enable,9
1993,ENBP,E,ENB,20
1994,ENDP,E,Endo,5
1996,ENG,E,ENGlobal,2
1997,ENIA,E,Enel,8
1998,ENIC,E,Enel,4
1999,ENLC,E,EnLink,6
2000,ENLV,E,Enlivex,11
2001,ENNV,E,ECP,10
2003,ENPC,E,Executive,10
2004,ENPH,E,Enphase,67
2005,ENR,E,Energizer,44
2006,ENS,E,EnerSys,73
2007,ENSG,E,The,56
2008,ENSV,E,Enservco,3
2011,ENTG,E,Entegris,64
2012,ENTX,E,Entera,3
